event_id,fight_id,date,location,winner,winner_id
b2e3aca4cd363477,7fd6770fe2d4f258,"April 26, 2025","Kansas City, Missouri, USA",Joselyne Edwards,f9ab66e67240db7b
86b30a86664cb6e4,86a1be10255eea4e,"April 05, 2025","Las Vegas, Nevada, USA",Lerone Murphy,396fe87b84ac2e1c
86b30a86664cb6e4,a160e94fdb66de17,"April 05, 2025","Las Vegas, Nevada, USA",Pat Sabatini,b8bbdeff718dbb7d
86b30a86664cb6e4,fc3825dd1b67e39d,"April 05, 2025","Las Vegas, Nevada, USA",ChangHo Lee,117a06469813e4ef
86b30a86664cb6e4,0c80eef2f4570543,"April 05, 2025","Las Vegas, Nevada, USA",Brad Tavares,0c6d9ea8306c029e
86b30a86664cb6e4,de9422207df2de64,"April 05, 2025","Las Vegas, Nevada, USA",Ode Osbourne,6d68c1afe954f121
86b30a86664cb6e4,d1368ca941c1fefc,"April 05, 2025","Las Vegas, Nevada, USA",Torrez Finney,fbb60f24af5d5a02
86b30a86664cb6e4,76641669c1607b7a,"April 05, 2025","Las Vegas, Nevada, USA",Dione Barbosa,27b388f0aab49780
86b30a86664cb6e4,58811a4e36c53b89,"April 05, 2025","Las Vegas, Nevada, USA",Rhys McKee,f748267c4ab6c127
86b30a86664cb6e4,fd088ce1481315a5,"April 05, 2025","Las Vegas, Nevada, USA",Loma Lookboonmee,4e30e4250cb08b61
86b30a86664cb6e4,4b1aec2395ebca14,"April 05, 2025","Las Vegas, Nevada, USA",Victor Henry,eb8d8c2a95cfccb8
86b30a86664cb6e4,96cc199d78732d11,"April 05, 2025","Las Vegas, Nevada, USA",Martin Buday,8eb046f83e82bf26
86b30a86664cb6e4,cca4d763b1c6de0a,"April 05, 2025","Las Vegas, Nevada, USA",Talita Alencar,d35298b6df168456
22f4b6cb6b1bd7fd,e733f148060bef2a,"April 12, 2025","Miami, Florida, USA",Alexander Volkanovski,e1248941344b3288
22f4b6cb6b1bd7fd,d05cb4c4135ce402,"April 12, 2025","Miami, Florida, USA",Paddy Pimblett,7826923b47f8d72a
22f4b6cb6b1bd7fd,d3be5a4e0ec273e2,"April 12, 2025","Miami, Florida, USA",Yair Rodriguez,cbf5e6f231b55443
22f4b6cb6b1bd7fd,8c540eb4afe8c43e,"April 12, 2025","Miami, Florida, USA",Jean Silva,52ef95b5860fb28c
22f4b6cb6b1bd7fd,b2d731415bd367df,"April 12, 2025","Miami, Florida, USA",Dominick Reyes,2e19380f34871c6a
22f4b6cb6b1bd7fd,fc43d60cbd6b0e6a,"April 12, 2025","Miami, Florida, USA",Dan Ige,82a5152216251682
22f4b6cb6b1bd7fd,0eccebee160137b1,"April 12, 2025","Miami, Florida, USA",Virna Jandiroba,7dda2cf308f24a02
22f4b6cb6b1bd7fd,11eb27a1ac74d225,"April 12, 2025","Miami, Florida, USA",Chase Hooper,971246648e162f0d
22f4b6cb6b1bd7fd,08e7a39eb7482ebf,"April 12, 2025","Miami, Florida, USA",Julian Erosa,902ec2cc48c8ae8a
22f4b6cb6b1bd7fd,4bbda6c1f6cf9d4e,"April 12, 2025","Miami, Florida, USA",Michal Oleksiejczuk,0d65c432720accb9
22f4b6cb6b1bd7fd,fd98843926965cbd,"April 12, 2025","Miami, Florida, USA",Sumudaerji,3cf18e01cb6cbde3
22f4b6cb6b1bd7fd,b87d6f71d901355b,"April 12, 2025","Miami, Florida, USA",Marco Tulio,9384e71bca6c409d
22f4b6cb6b1bd7fd,0e71e69359db4d1e,"April 12, 2025","Miami, Florida, USA",Nora Cornolle,f2b3f4ef3f780168
cc2ad11b1f9d818b,371ed8497799998e,"March 22, 2025","London, England, United Kingdom",Sean Brady,45f7cb591c3ab00b
cc2ad11b1f9d818b,6d9ea9f436ed354d,"March 22, 2025","London, England, United Kingdom",Carlos Ulberg,9014c02eff8b3d62
cc2ad11b1f9d818b,96c6be6b22385967,"March 22, 2025","London, England, United Kingdom",Kevin Holland,3a46b268013afede
cc2ad11b1f9d818b,b5b4b69bccb9ff4a,"March 22, 2025","London, England, United Kingdom",Alexia Thainara,545092d13c67aa49
cc2ad11b1f9d818b,8e6640c007ad603d,"March 22, 2025","London, England, United Kingdom",Chris Duncan,fd406a32a6fb3a29
cc2ad11b1f9d818b,9779eb1aae1d4654,"March 22, 2025","London, England, United Kingdom",Nathaniel Wood,329e403448756217
cc2ad11b1f9d818b,2a1071689c3af9df,"March 22, 2025","London, England, United Kingdom",Chris Padilla,06626b6287e1ae1e
cc2ad11b1f9d818b,e5a88f5c686173c4,"March 22, 2025","London, England, United Kingdom",Lone'er Kavanagh,bb2c3c3a466224af
cc2ad11b1f9d818b,dd229687cb62c871,"March 22, 2025","London, England, United Kingdom",Marcin Tybura,c9cf753cfdf77fc2
cc2ad11b1f9d818b,8af2b589d5e9c1ae,"March 22, 2025","London, England, United Kingdom",Christian Leroy Duncan,a93f94c923c3a9cb
cc2ad11b1f9d818b,a693622ad8c0d672,"March 22, 2025","London, England, United Kingdom",Shauna Bannon,9c442aaf149ea982
cc2ad11b1f9d818b,1b02588149d126bf,"March 22, 2025","London, England, United Kingdom",Caolan Loughran,42ac4020cba261ad
cc2ad11b1f9d818b,265dbd9be8caa7de,"March 22, 2025","London, England, United Kingdom",Kaue Fernandes,ec13c393d029297d
39f62b833e4cf126,67f7163e536d62e2,"March 15, 2025","Las Vegas, Nevada, USA",Roman Dolidze,327d5f279895110d
39f62b833e4cf126,c83133ee114945ed,"March 15, 2025","Las Vegas, Nevada, USA",Chidi Njokuani,c68c68efaa5ca6ef
39f62b833e4cf126,d8f40b82364b6411,"March 15, 2025","Las Vegas, Nevada, USA",Alexander Hernandez,262a7d06203657e6
39f62b833e4cf126,ab1aa23060d4e87b,"March 15, 2025","Las Vegas, Nevada, USA",Da'Mon Blackshear,da22387a0407a2dc
39f62b833e4cf126,e56403718205b494,"March 15, 2025","Las Vegas, Nevada, USA",Brendson Ribeiro,49edd0d90f60fb7d
39f62b833e4cf126,36db86c39ed09997,"March 15, 2025","Las Vegas, Nevada, USA",Kevin Vallejos,239d8e5359022f3b
39f62b833e4cf126,74bc22b367cca118,"March 15, 2025","Las Vegas, Nevada, USA",Waldo Cortes-Acosta,fc08099550072fe4
39f62b833e4cf126,29d9c5a3f2b78903,"March 15, 2025","Las Vegas, Nevada, USA",SuYoung You,a474aade8eb3a8f0
39f62b833e4cf126,cb3eb07b7152366e,"March 15, 2025","Las Vegas, Nevada, USA",Carlos Vera,07f959e6596307bb
39f62b833e4cf126,5fa6543868367f4b,"March 15, 2025","Las Vegas, Nevada, USA",Sam Hughes,e94085e821bd81de
39f62b833e4cf126,5d8af316413ea2f7,"March 15, 2025","Las Vegas, Nevada, USA",Andre Lima,b1f21ce050035d58
39f62b833e4cf126,1c62a7444808d97f,"March 15, 2025","Las Vegas, Nevada, USA",Priscila Cachoeira,b1e5bcaad32a3cac
39f62b833e4cf126,a8f8245096eaf0cd,"March 15, 2025","Las Vegas, Nevada, USA",Carli Judice,f1ab6f37492c630a
0f7210aa8d61af8d,33e301872e2b5680,"March 29, 2025","Mexico City, Distrito Federal, Mexico",Brandon Moreno,792be9a24df82ed6
0f7210aa8d61af8d,8fc8d66ad0074ab0,"March 29, 2025","Mexico City, Distrito Federal, Mexico",Manuel Torres,2e7878927067fdca
0f7210aa8d61af8d,ab4a91a59c01d6b6,"March 29, 2025","Mexico City, Distrito Federal, Mexico",Edgar Chairez,5ef94841c4bc3f86
0f7210aa8d61af8d,0f20c1d7c44fa5fe,"March 29, 2025","Mexico City, Distrito Federal, Mexico",Raul Rosas Jr.,fe2babf95de24fb1
0f7210aa8d61af8d,55376d5c205fa844,"March 29, 2025","Mexico City, Distrito Federal, Mexico",David Martinez,9a97acbfd5a08bfa
0f7210aa8d61af8d,5ba7dd466e30169f,"March 29, 2025","Mexico City, Distrito Federal, Mexico",Kevin Borjas,34b96d52db1d26e6
0f7210aa8d61af8d,64fe6e61a24dbf39,"March 29, 2025","Mexico City, Distrito Federal, Mexico",Ateba Gautier,2f815ed5f8278ba6
0f7210aa8d61af8d,41cdbcc0f3635b8f,"March 29, 2025","Mexico City, Distrito Federal, Mexico",Melquizael Costa,20bccc9bb4ceb23e
0f7210aa8d61af8d,7efca050bc7be8ac,"March 29, 2025","Mexico City, Distrito Federal, Mexico",Loopy Godinez,8e5d953bdb9ae5e7
0f7210aa8d61af8d,7e3fc760b26b6ae4,"March 29, 2025","Mexico City, Distrito Federal, Mexico",Rafa Garcia,e132d47bd9efbbe0
0f7210aa8d61af8d,e2e2537a345367d4,"March 29, 2025","Mexico City, Distrito Federal, Mexico",Jamall Emmers,e00a3dee329a51f7
0f7210aa8d61af8d,9f66d450af690df5,"March 29, 2025","Mexico City, Distrito Federal, Mexico",MarQuel Mederos,e2be0c1a9b886d92
ca936c67687789e9,9e05fe95a4fc63bc,"March 08, 2025","Las Vegas, Nevada, USA",Magomed Ankalaev,d802174b0c0c1f4e
ca936c67687789e9,a2f31cf3a28a7730,"March 08, 2025","Las Vegas, Nevada, USA",Justin Gaethje,9e8f6c728eb01124
ca936c67687789e9,a3cd6a65aaa9f104,"March 08, 2025","Las Vegas, Nevada, USA",Ignacio Bahamondes,e4a47b07044ddd72
ca936c67687789e9,79f1c9f97d83ec83,"March 08, 2025","Las Vegas, Nevada, USA",Amanda Lemos,3df5493bb279226f
ca936c67687789e9,231968c02cdfe65e,"March 08, 2025","Las Vegas, Nevada, USA",Mauricio Ruffy,9c393e836a852f30
ca936c67687789e9,af3e43049bc86fe9,"March 08, 2025","Las Vegas, Nevada, USA",Joshua Van,17e97649403ba428
ca936c67687789e9,e61cb905f6152183,"March 08, 2025","Las Vegas, Nevada, USA",Brunno Ferreira,1e719d4b676dc19a
ca936c67687789e9,cab4937435d081d0,"March 08, 2025","Las Vegas, Nevada, USA",Carlos Leal,28d421729451c8ca
ca936c67687789e9,19fe7177254802d1,"March 08, 2025","Las Vegas, Nevada, USA",Mairon Santos,480779d7f9a424d3
ca936c67687789e9,96c2f85b46e98e91,"March 08, 2025","Las Vegas, Nevada, USA",Ozzy Diaz,6967153c7edb4d87
9766ed20b68c7c33,9d8a37f130db13e5,"March 01, 2025","Las Vegas, Nevada, USA",Manel Kape,5d1b7e3dd9e11074
9766ed20b68c7c33,6bdf0756fb57aced,"March 01, 2025","Las Vegas, Nevada, USA",Cody Brundage,f14f644d41ade29f
9766ed20b68c7c33,061990783b9bdb36,"March 01, 2025","Las Vegas, Nevada, USA",Nasrat Haqparast,b7b84ccd221be298
9766ed20b68c7c33,0dfdc94c1da32e20,"March 01, 2025","Las Vegas, Nevada, USA",Hyder Amil,41cc71cbf210e0fe
9766ed20b68c7c33,d6c3b730dc9f21a5,"March 01, 2025","Las Vegas, Nevada, USA",Sam Patterson,8b6e5dc2ba1edbe7
9766ed20b68c7c33,a857acedb53ee959,"March 01, 2025","Las Vegas, Nevada, USA",Mario Pinto,39d309957c5c210d
9766ed20b68c7c33,dd1df7f5a54fd9fc,"March 01, 2025","Las Vegas, Nevada, USA",Chepe Mariscal,e0c6edcb5b5d0b90
9766ed20b68c7c33,1de799f17556b501,"March 01, 2025","Las Vegas, Nevada, USA",Danny Silva,d964a59c48381cb6
9766ed20b68c7c33,1ada4b9ee5810e0f,"March 01, 2025","Las Vegas, Nevada, USA",JJ Aldrich,6fd953151d981979
9766ed20b68c7c33,206b8c14546d71f1,"March 01, 2025","Las Vegas, Nevada, USA",Ramazan Temirov,7d0a1968b38ca439
c50ea21fe9ef478d,b959e2c1d16ff832,"February 22, 2025","Seattle, Washington, USA",Song Yadong,efb96bf3e9ada36f
c50ea21fe9ef478d,0cdca4c22b8d3ab5,"February 22, 2025","Seattle, Washington, USA",Anthony Hernandez,093e1f5bb73850be
c50ea21fe9ef478d,19c8092496e94b85,"February 22, 2025","Seattle, Washington, USA",Rob Font,05339613bf8e9808
c50ea21fe9ef478d,8ef7723b6a8b45e1,"February 22, 2025","Seattle, Washington, USA",Jean Silva,52ef95b5860fb28c
c50ea21fe9ef478d,c0d8a231d2f1d1af,"February 22, 2025","Seattle, Washington, USA",Alonzo Menifield,a495f599e787614f
c50ea21fe9ef478d,08763e87e10b9709,"February 22, 2025","Seattle, Washington, USA",Ion Cutelaba,cd13728ae1151f46
c50ea21fe9ef478d,3ded9bfdfb75f39b,"February 22, 2025","Seattle, Washington, USA",Melquizael Costa,20bccc9bb4ceb23e
c50ea21fe9ef478d,e011819e721c4a2a,"February 22, 2025","Seattle, Washington, USA",Mansur Abdul-Malik,841695e02c99a521
c50ea21fe9ef478d,bc6d70ab959dce70,"February 22, 2025","Seattle, Washington, USA",Ricky Simon,5987b2458f4b5290
c50ea21fe9ef478d,615f7f894bafad82,"February 22, 2025","Seattle, Washington, USA",Austin Vanderford,32c3ee378671a5d9
c50ea21fe9ef478d,e9dfc2f009a77a8d,"February 22, 2025","Seattle, Washington, USA",Nursulton Ruziboev,49d2a08964c5eb11
c50ea21fe9ef478d,b6475543ab6d20c9,"February 22, 2025","Seattle, Washington, USA",Modestas Bukauskas,476fe566d2df676e
ce7871949b0ed2bf,365e2d891b98b86d,"February 15, 2025","Las Vegas, Nevada, USA",Jared Cannonier,13a0275fa13c4d26
ce7871949b0ed2bf,68913a422f548ccc,"February 15, 2025","Las Vegas, Nevada, USA",Youssef Zalal,52c2ae6d2f2d2613
ce7871949b0ed2bf,f5386c98fea7f5d4,"February 15, 2025","Las Vegas, Nevada, USA",Edmen Shahbazyan,4144798612ef96e5
ce7871949b0ed2bf,ce1436a9b58902a7,"February 15, 2025","Las Vegas, Nevada, USA",Nazim Sadykhov,ff62013d2fce6d13
ce7871949b0ed2bf,875b249ebe45a66b,"February 15, 2025","Las Vegas, Nevada, USA",Andre Petroski,5f61780fe5e9b6d0
ce7871949b0ed2bf,2a493f15e079a7ff,"February 15, 2025","Las Vegas, Nevada, USA",Jose Delgado,7d6ceff6747f2de2
ce7871949b0ed2bf,f4817d5cbe9be532,"February 15, 2025","Las Vegas, Nevada, USA",Angela Hill,f0feeb2192937424
ce7871949b0ed2bf,2ae33fce63a75df9,"February 15, 2025","Las Vegas, Nevada, USA",Rafael Estevam,83455a9d17f57dae
ce7871949b0ed2bf,7b9f169016746f81,"February 15, 2025","Las Vegas, Nevada, USA",Gabriel Bonfim,01641ba5df0c69b0
ce7871949b0ed2bf,07b357090cc91c2c,"February 15, 2025","Las Vegas, Nevada, USA",Elijah Smith,7478b7f959ba61f5
ce7871949b0ed2bf,3b2a24db4eeaeede,"February 15, 2025","Las Vegas, Nevada, USA",Valter Walker,f5779a2303ed76ec
ce7871949b0ed2bf,58668a0736602842,"February 15, 2025","Las Vegas, Nevada, USA",Jacqueline Cavalcanti,e3964ece586e0635
e6015889f50075d2,d13849f49f99bf01,"February 08, 2025","Sydney, New South Wales, Australia",Dricus Du Plessis,0d7b51c9d2649a6e
e6015889f50075d2,03c2a836d033be8f,"February 08, 2025","Sydney, New South Wales, Australia",Zhang Weili,1ebe20ebbfa15e29
e6015889f50075d2,8435f90fbd50c7a5,"February 08, 2025","Sydney, New South Wales, Australia",Tallison Teixeira,17923f676f100e16
e6015889f50075d2,de85ef2fd4769070,"February 08, 2025","Sydney, New South Wales, Australia",,
e6015889f50075d2,4ce53d8a26693f06,"February 08, 2025","Sydney, New South Wales, Australia",Jake Matthews,a845f0735bc67405
e6015889f50075d2,c35a53be30bfd066,"February 08, 2025","Sydney, New South Wales, Australia",Gabriel Santos,f2f140ce7532e327
e6015889f50075d2,64641156360b1b81,"February 08, 2025","Sydney, New South Wales, Australia",Tom Nolan,6c3b2525436cf5d4
e6015889f50075d2,946cae1beed2baec,"February 08, 2025","Sydney, New South Wales, Australia",Wang Cong,2997e7fe3c9d3d4a
e6015889f50075d2,c7fadbdfdc14c282,"February 08, 2025","Sydney, New South Wales, Australia",Aleksandre Topuria,4a6dff1b260bcf61
e6015889f50075d2,1f70a4516a70abf2,"February 08, 2025","Sydney, New South Wales, Australia",Rongzhu,a13d755965a4ec9f
e6015889f50075d2,8bc8bb0021337de7,"February 08, 2025","Sydney, New South Wales, Australia",Jonathan Micallef,f782f953bfe7b5f2
e6015889f50075d2,4218d1d1ce6d322c,"February 08, 2025","Sydney, New South Wales, Australia",Quillan Salkilld,17734443a833cdf7
80dbeb1dd5b53e64,85e79748b75eb30e,"February 01, 2025","Riyadh, Riyadh, Saudi Arabia",Nassourdine Imavov,881bf86d4cba8578
80dbeb1dd5b53e64,426e7a3de68117b0,"February 01, 2025","Riyadh, Riyadh, Saudi Arabia",Michael Page,a67d071163962af8
80dbeb1dd5b53e64,3c00f34f20c8a189,"February 01, 2025","Riyadh, Riyadh, Saudi Arabia",Sergei Pavlovich,f14cf73e51b29254
80dbeb1dd5b53e64,70b8dca3addcf4de,"February 01, 2025","Riyadh, Riyadh, Saudi Arabia",Vinicius Oliveira,18d01f7f8338ae72
80dbeb1dd5b53e64,775788423f5eeb99,"February 01, 2025","Riyadh, Riyadh, Saudi Arabia",Fares Ziam,1e4f273069fb9e85
80dbeb1dd5b53e64,940f586104bf8bc8,"February 01, 2025","Riyadh, Riyadh, Saudi Arabia",Muhammad Naimov,8d11d9c13e2ccdf7
80dbeb1dd5b53e64,43bbaf06603b0f0c,"February 01, 2025","Riyadh, Riyadh, Saudi Arabia",Shamil Gaziev,6747ccd6d1acd266
80dbeb1dd5b53e64,e97e71a593e4c28d,"February 01, 2025","Riyadh, Riyadh, Saudi Arabia",Terrance McKinney,809bd1a871491508
80dbeb1dd5b53e64,91bf33ada75d6061,"February 01, 2025","Riyadh, Riyadh, Saudi Arabia",Jasmine Jasudavicius,a9e260472d321361
80dbeb1dd5b53e64,750257171ad29a2c,"February 01, 2025","Riyadh, Riyadh, Saudi Arabia",Bogdan Grad,fb37795db81f93f3
80dbeb1dd5b53e64,984ce1062186f3ce,"February 01, 2025","Riyadh, Riyadh, Saudi Arabia",Hamdy Abdelwahab,3329d692aea4dc28
39f68882def7a507,daef1691c7d6b1e4,"January 18, 2025","Inglewood, California, USA",Islam Makhachev,275aca31f61ba28c
39f68882def7a507,f39941b3743bf18c,"January 18, 2025","Inglewood, California, USA",Merab Dvalishvili,c03520b5c88ed6b4
39f68882def7a507,959fea398ffa5778,"January 18, 2025","Inglewood, California, USA",Jiri Prochazka,009341ed974bad72
39f68882def7a507,54d48b33e7240452,"January 18, 2025","Inglewood, California, USA",Jailton Almeida,41e83a89929d1327
39f68882def7a507,69d63c057aebffaf,"January 18, 2025","Inglewood, California, USA",Reinier de Ridder,d549cefc7c54ab78
39f68882def7a507,d14f98b24691d082,"January 18, 2025","Inglewood, California, USA",Raoni Barcelos,b9f28e7045fdfce7
39f68882def7a507,938081fae11dcbbf,"January 18, 2025","Inglewood, California, USA",Azamat Bekoev,3bc3f60b21cddc6a
39f68882def7a507,a6db8eb1fb3eebf2,"January 18, 2025","Inglewood, California, USA",Bogdan Guskov,ef5dcb10d2bd4b0f
39f68882def7a507,aa3fca085d476636,"January 18, 2025","Inglewood, California, USA",Grant Dawson,99bd51917728c25d
39f68882def7a507,340fcdcabc49f142,"January 18, 2025","Inglewood, California, USA",Ailin Perez,06e4245d16fc5315
39f68882def7a507,e5e3d396a9b1c5ae,"January 18, 2025","Inglewood, California, USA",Muin Gafurov,a54660deb6a8489c
39f68882def7a507,95ba27bea09cd84e,"January 18, 2025","Inglewood, California, USA",Benardo Sopaj,b6c37948cb226e8c
39f68882def7a507,e294a1e5723011db,"January 18, 2025","Inglewood, California, USA",Tagir Ulanbekov,f00ac08ab056af5d
81ddc98fceb30086,f46308108eb9261a,"January 11, 2025","Las Vegas, Nevada, USA",Mackenzie Dern,7447e9f28508106a
81ddc98fceb30086,ce4fc800a7456d18,"January 11, 2025","Las Vegas, Nevada, USA",Santiago Ponzinibbio,6d1bffff14897645
81ddc98fceb30086,a2a5809ed8a01b45,"January 11, 2025","Las Vegas, Nevada, USA",Cesar Almeida,64d47ef881a437a4
81ddc98fceb30086,aa38e39397dbea72,"January 11, 2025","Las Vegas, Nevada, USA",Roman Kopylov,9d83f6da776ff7d6
81ddc98fceb30086,03c1865919daeaa4,"January 11, 2025","Las Vegas, Nevada, USA",Christian Rodriguez,5ec591b78349ba7e
81ddc98fceb30086,32cc31b76b32ade1,"January 11, 2025","Las Vegas, Nevada, USA",Punahele Soriano,64facb6cc564262d
81ddc98fceb30086,8a3281b0d7c168af,"January 11, 2025","Las Vegas, Nevada, USA",Felipe Bunes,53c10176e3bc7416
81ddc98fceb30086,8d68863242695224,"January 11, 2025","Las Vegas, Nevada, USA",Marco Tulio,9384e71bca6c409d
81ddc98fceb30086,54fa6e32330a8cca,"January 11, 2025","Las Vegas, Nevada, USA",Thiago Moises,d945aae53e3e54e6
81ddc98fceb30086,58eda5a58a89f739,"January 11, 2025","Las Vegas, Nevada, USA",Jacobe Smith,85497ffd934ecf7e
81ddc98fceb30086,b33e3a6d15700bb1,"January 11, 2025","Las Vegas, Nevada, USA",Ernesta Kareckaite,e4faa79383c9f214
81ddc98fceb30086,817cd15077a9419e,"January 11, 2025","Las Vegas, Nevada, USA",Bruno Lopes,0abcf6bc47191219
81ddc98fceb30086,f01851055b8309e0,"January 11, 2025","Las Vegas, Nevada, USA",Fatima Kline,745fa7b605f8e2da
81ddc98fceb30086,192619174bd1ad77,"January 11, 2025","Las Vegas, Nevada, USA",Nurullo Aliev,ca28cdf526d6b6e9
72c9c2eadfc3277e,00c6a2ef07ca51da,"December 14, 2024","Tampa, Florida, USA",Joaquin Buckley,b9437600497350f3
72c9c2eadfc3277e,7521015554088962,"December 14, 2024","Tampa, Florida, USA",Cub Swanson,d247691a6c0e9034
72c9c2eadfc3277e,1a635a5e4551e7d5,"December 14, 2024","Tampa, Florida, USA",Manel Kape,5d1b7e3dd9e11074
72c9c2eadfc3277e,7b1bc4ff776f12c1,"December 14, 2024","Tampa, Florida, USA",Dustin Jacoby,e4277e87a789d687
72c9c2eadfc3277e,5238f6470d0557fb,"December 14, 2024","Tampa, Florida, USA",Daniel Marcos,850266b3dc4e506e
72c9c2eadfc3277e,2b6a75175bbca4e9,"December 14, 2024","Tampa, Florida, USA",Navajo Stirling,b4b496ec2197ee3e
72c9c2eadfc3277e,9c24c03131d5b49a,"December 14, 2024","Tampa, Florida, USA",Michael Johnson,511e82663651438d
72c9c2eadfc3277e,b0be38110c2d8b84,"December 14, 2024","Tampa, Florida, USA",Joel Alvarez,58bbef3770bb2dfc
72c9c2eadfc3277e,ebeeed2595266bbc,"December 14, 2024","Tampa, Florida, USA",Sean Woodson,4682bc59d5f55145
72c9c2eadfc3277e,cf258c17234d649e,"December 14, 2024","Tampa, Florida, USA",Felipe Lima,9256f591b30c073e
72c9c2eadfc3277e,e5f9d59d00fe3c73,"December 14, 2024","Tampa, Florida, USA",Miranda Maverick,f29a6350c69f4a33
72c9c2eadfc3277e,b40e4deb48658851,"December 14, 2024","Tampa, Florida, USA",Davey Grant,113df4fde64735c6
72c9c2eadfc3277e,edf7ce89ad672e85,"December 14, 2024","Tampa, Florida, USA",Piera Rodriguez,e375cb5caf4717b6
e955046551f8c7dd,f53573316a4f349f,"November 23, 2024","Macau, China",Petr Yan,d661ce4da776fc20
e955046551f8c7dd,f0c4aff7dd1ec4e9,"November 23, 2024","Macau, China",Yan Xiaonan,c41d426cc7326d1b
e955046551f8c7dd,bec57d7cce0e6257,"November 23, 2024","Macau, China",Muslim Salikhov,447f9858ae78f921
e955046551f8c7dd,64d6d51219e0664c,"November 23, 2024","Macau, China",Gabriella Fernandes,a6eb54ae17a551be
e955046551f8c7dd,02ec66f311dce539,"November 23, 2024","Macau, China",Carlos Ulberg,9014c02eff8b3d62
e955046551f8c7dd,56d2c00dfd391fcf,"November 23, 2024","Macau, China",Zhang Mingyang,8a65fd9ba31fd3f7
e955046551f8c7dd,9c207acb12c17a67,"November 23, 2024","Macau, China",SuYoung You,a474aade8eb3a8f0
e955046551f8c7dd,828de4f5585c908c,"November 23, 2024","Macau, China",DongHun Choi,3be16d817b36098b
e955046551f8c7dd,baee9b2491c986e2,"November 23, 2024","Macau, China",Shi Ming,d683f4870742b273
e955046551f8c7dd,5dab54e34c2cfe01,"November 23, 2024","Macau, China",Carlos Hernandez,798e48f9e7f6ba22
e955046551f8c7dd,38f1c83c19e99fa2,"November 23, 2024","Macau, China",Lone'er Kavanagh,bb2c3c3a466224af
e955046551f8c7dd,f5f28a8b472b8012,"November 23, 2024","Macau, China",Xiao Long,86bace9e4ad85542
e955046551f8c7dd,86a2f07e0bf20297,"November 23, 2024","Macau, China",Nikolas Motta,37f560436d745c18
ad23903ef3af7406,e761c5009c09b295,"December 07, 2024","Las Vegas, Nevada, USA",Alexandre Pantoja,a0f0004aadf10b71
ad23903ef3af7406,1569186ee820ea87,"December 07, 2024","Las Vegas, Nevada, USA",Shavkat Rakhmonov,01afe0916a40c7c5
ad23903ef3af7406,f706508c52f337a6,"December 07, 2024","Las Vegas, Nevada, USA",Ciryl Gane,787bb1f087ccff8a
ad23903ef3af7406,0292b9c31c0089ac,"December 07, 2024","Las Vegas, Nevada, USA",Bryce Mitchell,d9c6f19f958643e9
ad23903ef3af7406,089388c9f00ce9c6,"December 07, 2024","Las Vegas, Nevada, USA",Dooho Choi,e93b04e308913c2e
ad23903ef3af7406,97caf8fca9d9603b,"December 07, 2024","Las Vegas, Nevada, USA",Dominick Reyes,2e19380f34871c6a
ad23903ef3af7406,4914f7bd073c6359,"December 07, 2024","Las Vegas, Nevada, USA",Vicente Luque,6d4b63c767106d3a
ad23903ef3af7406,df30514e0674d598,"December 07, 2024","Las Vegas, Nevada, USA",Movsar Evloev,76e2870ffafbe38f
ad23903ef3af7406,7c0d0a28a8fba102,"December 07, 2024","Las Vegas, Nevada, USA",Bryan Battle,f626118b6da0e020
ad23903ef3af7406,0f16d83859d608c7,"December 07, 2024","Las Vegas, Nevada, USA",Eryk Anders,cad24459b28592ca
ad23903ef3af7406,d38029cf47e54cf7,"December 07, 2024","Las Vegas, Nevada, USA",Joshua Van,17e97649403ba428
ad23903ef3af7406,a5c57b0f49e9f61c,"December 07, 2024","Las Vegas, Nevada, USA",Michael Chiesa,c58f51dedb310998
ad23903ef3af7406,72b12a837290b327,"December 07, 2024","Las Vegas, Nevada, USA",Chase Hooper,971246648e162f0d
ad23903ef3af7406,eb94412f15c62650,"December 07, 2024","Las Vegas, Nevada, USA",Kennedy Nzechukwu,8667caa0451d245b
daff32bc96d1eabf,b35e47f2f58ef026,"November 16, 2024","New York City, New York, USA",Jon Jones,07f72a2a7591b409
daff32bc96d1eabf,4f4189009a190e35,"November 16, 2024","New York City, New York, USA",Charles Oliveira,07225ba28ae309b6
daff32bc96d1eabf,cfd3e62c638fbd1f,"November 16, 2024","New York City, New York, USA",Bo Nickal,35673bf5204524ee
daff32bc96d1eabf,8545a2495db16538,"November 16, 2024","New York City, New York, USA",Viviane Araujo,36541f1e6c5d4955
daff32bc96d1eabf,55eebc2ee92bf00a,"November 16, 2024","New York City, New York, USA",Mauricio Ruffy,9c393e836a852f30
daff32bc96d1eabf,2a930e2d7e1f87a9,"November 16, 2024","New York City, New York, USA",Marcus McGhee,c0ac37a4a1133da9
